Section ,id,req_id,status,class_def,method,module,Comment,Bug
9.1.Permissions,9.1,C-0-1,Test Available,android.permission2.cts.PermissionPolicyTest,testPlatformPermissionPolicyUnaltered,CtsPermission2TestCases,,
,9.1,C-0-2,Test Available,android.permission2.cts.PrivappPermissionTest,testPrivappPermissionEnforcement,CtsPermission2TestCases,,
,9.1,C-0-3,Test Available,com.android.cts.usepermissionUsesPermissionTest23,testInteractiveGrant(),CtsAppSecurityHostTestCases,,
,9.1,C-0-4,Not testable,,,,,http://b/109825151
,9.1,C-0-5,Not testable,,,,,http://b/109825151
,9.1,C-0-6,Other (see comment),,,,Test in gts (Recoverablekeystore) ,
,9.1,C-1-1,Test Available,android.content.cts.testUsageAccessSettings,testUsageAccessSettings,CtsAppTestCases,,
9.3 Filesystem Permissions,9.3,C-0-1,Test Available,android.permission.cts.FileSystemPermissionTest,public void .*,CtsPermissionTestCases,,
9.4.Alternate Execution Environment,9.4,C-0-1,Not testable,,,,,http://b/109940863
,9.4,C-0-2,Not testable,,,,,http://b/109940863
,9.4,C-0-3,Not testable,,,,,http://b/109940863
,9.4,C-0-4,Not testable,,,,,http://b/109825151
,9.4,C-0-5,Not testable,,,,,http://b/109825151
,9.4,C-0-6,Not testable,,,,,http://b/109940863
,9.4,C-0-7,Not testable,,,,,http://b/109940863
,9.4,C-0-8,Not testable,,,,,http://b/109940863
,9.4,C-0-9,Not testable,,,,,http://b/109940863
,9.4,C-0-10,Not testable,,,,,http://b/109940863
9.5.Multi-User Support,9.5,C-1-3,Test Available,android.appsecurity.cts.ExternalStorageHostTest,testMultiUserStorageIsolated,CtsAppSecurityHostTestCases,,
,9.5,C-1-4,Test Available,android.appsecurity.cts.ExternalStorageHostTest,testMultiUserStorageIsolated,CtsAppSecurityHostTestCases,,
,9.5,C-1-5,Not testable,,,,,
,9.5,C-2-1,Not testable,,,,,
,9.5,C-3-1,Not testable,,,,This requires manual UI validation,
9.6.Premium SMS Warning,9.6,C-1-1,Not testable,,,,,
9.7.Security Features,9.7,C-0-1,Test Available,com.android.host.security.SELinuxHostTest,com.android.host.security.SELinuxHostTest.*,CtsSecurityTestCases,,
,9.7,C-0-2,Not testable,,,,,http://b/110207977
,9.7,C-0-3,Test Available,android.security.cts.SELinuxHostTest,public void *,CtsSecurityTestCases,,
,9.7,C-0-4,Not testable,,,,"This should be covered by existing SELinux Test but 
there isn't a specific test to point to which check DA APIs 
adhere to SE linux policy",http://b/110207977
,9.7,C-0-5,Test Available,android.os.cts.SeccompTest,"testMediaextractorHasSeccompFilter
testOmxHalHasSeccompFilter",CtsSecurityHostTestCases,,
,9.7,C-0-6,Test Available,android.security.cts.SELinuxHostTest,"testMediaextractorHasSeccompFilter
testOmxHalHasSeccompFilter",CtsSecurityHostTestCases,,
,9.7,C-0-7,Test Available,android.security.cts.KernelConfigTest,testConfigStackProtectorStrong,CtsSecurityHostTestCases,,
,9.7,C-0-8,Test Available,android.security.cts.SELinuxHostTest,testConfigROData,CtsSecurityHostTestCases,,
,9.7,C-0-9,Test Available,android.security.cts.KernelConfigTest,testConfigHardenedUsercopy,CtsSecurityHostTestCases,,
,9.7,C-0-10,Test Available,android.security.cts.KernelConfigTest,testConfigPAN,CtsSecurityHostTestCases,,
,9.7,C-0-11,Test Available,android.security.cts.KernelConfigTest,testConfigPAN,CtsSecurityHostTestCases,,
,9.7,C-0-12,Test Available,android.security.cts.KernelConfigTest,testConfigKTPI,CtsSecurityHostTestCases,,
,9.7,C-1-2,Test Available,android.security.cts.SELinuxHostTest,testGlobalEnforcing,CtsSecurityHostTestCases,,
,9.7,C-1-3,Test Available,android.security.cts.SELinuxHostTest,testAllDomainsEnforcing,CtsSecurityHostTestCases,,
,9.7,C-1-4,Test Available,android.security.cts.SELinuxHostTest,testMLSAttributes(),CtsSecurityHostTestCases,,
,9.7,C-1-5,Test Available,android.security.SELinuxTargetSdkTest,"testAppDomainContext
testAppDataContext",CtsSelinuxTargetSdkCurrentTestCases,,
,9.8.1,C-0-1,Test Available,android.app.usage.cts.UsageStatsTest,public void .*,CtsSecurityHostTestCases,,
,9.8.1,C-0-2,Checking Feature Owner,,,,"GTS Test Case/Requires android.permission.dump
which is a system API. Not accessible via CTS",http://b/123719753
,9.8.1,C-0-3,Checking Feature Owner,,,,,http://b/123719753
,9.8.2,C-0-1,Not testable,,,,,
,9.8.2,C-1-1,Manually Testable Missing Test,,,,Cannot be automated with CTS/CTS-V/No API defined,
,9.8.2,C-2-1,Manually Testable Missing Test,,,,Cannot be automated with CTS/CTS-V/No API defined,
9.8.3 Connectivity,9.8.3,C-1-1,Manually Testable Missing Test,,,,Maybe manual CTS-V test/Requires UI validation,http://b/119312756
9.8.4 Network Traffic,9.8.4,C-0-1,Test Available,android.security.cts.CertificateTest,"testNoAddedCertificates
testBlockCertificates",CtsSecurityTestCases,,
,9.8.4,C-0-2,Test Available,android.security.cts.CertificateTest,testNoAddedCertificates,CtsUsageStatsTestCases,,
,9.8.4,C-0-3,Test Available,com.android.cts.verifier.security.CANotifyOnBootActivity,.*,CtsVerifierSecurityTestCases,,
,9.8.4,C-1-1,Test Missing,,,,,http://b/119312756
,9.8.4,C-2-1,Not testable,,,,"CONTROL_VPN is a system permission. Not testable
via CTS",
,9.8.4,C-3-1,Test Available,com.android.cts.verifiier.security.AlwaysOnVpnUnSupportedTest,testSetUnsupportedVpnAlwaysOn(),CtsVerifierSecurityTestCases,,
9.9. Data Storage Encryption,9.9,C-1-1,Not testable,,,,,
,9.9,C-2-1,Test Available,android.security.cts.EncryptionTest,testEncryption,CtsSecurityTestCases,,
9.9.1 Direct Boot,9.9.1,C-0-1,Test Available,android.appsecurity.cts.DirectBootHostTest,testDirectBootNone,CtsAppSecurityHostTestCases,,
,9.9.1,C-0-2,Test Available,android.appsecurity.cts.DirectBootHostTest,testDirectBootNone,CtsAppSecurityHostTestCases,,
9.9.2 File Based Encryption,9.9.2,C-1-1,Test Available,android.appsecurity.cts.DirectBootHostTest,testDirectBootNative,CtsAppSecurityHostTestCases,,
,9.9.2,C-1-2,Test Available,android.appsecurity.cts.DirectBootHostTest,testDirectBootNative,CtsAppSecurityHostTestCases,,
,9.9.2,C-1-3,Not testable,,,,,
,9.9.2,C-1-4,Not testable,,,,,
,9.9.2,C-1-5,Not testable,,,,,
,9.9.2,C-1-6,Not testable,,,,,
,9.9.2,C-1-7,Not testable,,,,,
,9.9.2,C-1-8,Not testable,,,,,
,9.9.2,C-1-9,Not testable,,,,,
,9.9.2,C-1-10,Not testable,,,,,
,9.9.2,C-1-11,Not testable,,,,,
9.9.3.Full Disk Encryption,9.9.3,C-1-1,Not testable,,,,Deprecated starting from Q,http://b/117890225
,9.9.3,C-1-2,Not testable,,,,Deprecated starting from Q,http://b/117890225
,9.9.3,C-1-3,Not testable,,,,Deprecated starting from Q,http://b/117890225
,9.9.3,C-1-4,Not testable,,,,Deprecated starting from Q,http://b/117890225
,9.9.3,C-1-5,Not testable,,,,Deprecated starting from Q,http://b/117890225
9.10.Device Integrity,9.10.,C-0-1,Other (see comment),,,,System API Not accessible via CTS,
,9.10.,C-0-2,Test Available,android.security.cts.VerifiedBootTest,testVerifiedBootSupport,CtsSecurityTestCases,,
,9.10.,C-1-1,Test Available,android.security.cts.VerifiedBootTest,testVerifiedBootSupport,CtsSecurityTestCases,,
,9.10.,C-1-2,Not testable,,,,,
,9.10.,C-1-3,Not testable,,,,,
,9.10.,C-1-4,Not testable,,,,,
,9.10.,C-1-5,Not testable,,,,,
,9.10.,C-1-6,Not testable,,,,,
,9.10.,C-1-7,Not testable,,,,,
,9.10.,C-1-8,Not testable,,,,,
,9.10.,C-2-1,Not testable,,,,,
,9.10.,C-3-1,Not testable,,,,,
,9.10.,C-3-2,Not testable,,,,,
,9.10.,C-3-3,Not testable,,,,,
,9.10.,C-3-1,Not testable,,,,,
9.10 Device Integrity,9.10.,C-3-2,Not testable,,,,,
,9.10.,C-3-3,Not testable,,,,,
9.11.Keys And Credentials,9.11,C-0-1,Test Available,android.keystore.cts.AndroidKeyStoreTest,"testKeyStore_LargeNumberOfKeysSupported_EC
testKeyStore_LargeNumberOfKeysSupported_AES
testKeyStore_LargeNumberOfKeysSupported_HMAC",CtsKeyStoreTestCases,,
,9.11,C-0-2,Not testable,,,,,
,9.11,C-1-1,Not testable,,,,,
,9.11,C-1-2,Not testable,,,,,
,9.11,C-1-3,Not testable,,,,,
,9.11,C-1-4,Not testable,,,,,
9.11.1 Secure Lock Screen,9.11.1.,C-2-1,Test Available,com.android.cts.verifier.security.ScreenLockBoundKeysTest,com.android.cts.verifier.security.ScreenLockBoundKeysTest.*,CtsVerifierSecurityTestCases,,
,9.11.1.,C-2-2,Test Available,com.andriod.cts.verifier.securityScreenLockBoundKeysTest,com.andriod.cts.verifier.securityScreenLockBoundKeysTest.*,CtsVerifierSecurityTestCases,,
,9.11.1.,C-3-1,Not testable,,,,,
,9.11.1.,C-3-2,Not testable,,,,,
,9.11.1.,C-3-3,Not testable,,,,,
,9.11.1.,C-3-4,Not testable,,,,,
,9.11.1.,C-4-1,Not testable,,,,,
,9.11.1.,C-4-2,Not testable,,,,,
,9.11.1.,C-4-3,Not testable,,,,,
,9.11.1.,C-5-1,Not testable,,,,,
,9.11.1,C-5-2,Not testable,,,,,
,9.11.1,C-5-3,Not testable,,,,,
,9.11.1,C-5-4,Not testable,,,,,
,9.11.1,C-6-1,Not testable,,,,,
,9.11.1,C-6-2,Not testable,,,,,
,9.11.1,C-6-3,Not testable,,,,,
,9.11.1,C-6-4,Test Available,android.keystore.cts.KeyGenParameterSpecTest,testSettersReflectedInGetters(),CtsKeyStoreTestCases,,
9.11.2 Strong Box,9.11.2,C-1-1,Not testable,,,,,
,9.11.2,C-1-2,Not testable,,,,,
,9.11.2,C-1-3,Not testable,,,,,
,9.11.2,C-1-4,Not testable,,,,,
,9.11.2,C-1-5,Not testable,,,,,
,9.11.2,C-1-6,Not testable,,,,,
,9.11.2,C-1-7,Not testable,,,,,
,9.11.2,C-1-8,Not testable,,,,,
,9.11.2,C-1-9,Not testable,,,,,
,9.11.2,C-1-10,Not testable,,,,,
,9.11.2,C-1-11,Not testable,,,,,
9.12.Data Deletion,9.12,C-0-1,Not testable,,,,,
,9.12,C-0-2,Not testable,,,,,
,9.12,C-0-3,Not testable,,,,,
,9.12,C-0-4,Not testable,,,,,
9.13.Safe Boot Mode,9.13,C-1-1,Not testable,,,,,http://b/74547779
,9.13,C-1-2,Not testable,,,,,http://b/74547779
9.15.Subscription Plans,9.15,C-0-1,Test Available,android.telephony.cts.SubscriptionManagerTest,testSubscriptionPlans,CtsTelephonyTestCases,,
,9.15,C-0-2,Not testable,,,,,http://b/74547779
,9.15,C-0-3,Test Available,android.telephony.cts.SubscriptionManagerTest,testSubscriptionPlansOverrideCongested,CtsTelephonyTestCases,,
